id,description,md5,foxdog,hexdigits,lorem,punctuation,zebra
5007,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters then remove every third character from the string",ad4ca2e67644c2e7f06d946b40b0be9d,ppesovr ppesa pp,pp,ppescoseua. ppesDus ppesaue ppesirreaple dlo apls n ppesrereenert ppesinaple vlutae ppesveitaple eseaple cllm ppesdoor apls u ppesfuia apls ula ppespaiaur a,pp,umin apls eba
5008,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters then replace spaces with triple spaces",325b07491298c046a914915ca0df9025,apples   over   apples   a   appl,app,apples   consequat.   apples   Duis   apples   aute   apples   irure   apples   dolor   apples   in   apples   reprehenderit   apples   in   apples   voluptate   apples   velit   apples   esse   apples   cillum   apples   dolore   apples   eu   apples   fugiat   apples   nulla   apples   pariatur.   a,app,jumping   apples   zebra
5009,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters then reverse the order of words in the string",ef2d6dd297f3047d87ed0a4248881ede,appl a apples over apples,app,a pariatur. apples nulla apples fugiat apples eu apples dolore apples cillum apples esse apples velit apples voluptate apples in apples reprehenderit apples in apples dolor apples irure apples aute apples Duis apples consequat. apples,app,zebra apples jumping
5010,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters then make every other character in the string uppercase",6f1cc8408c0768b2bf0685c62b6d1339,ApPlEs oVeR ApPlEs a aPpL,ApP,ApPlEs cOnSeQuAt. ApPlEs DUiS ApPlEs aUtE ApPlEs iRuRe aPpLeS DoLoR ApPlEs iN ApPlEs rEpReHeNdErIt aPpLeS In aPpLeS VoLuPtAtE ApPlEs vElIt aPpLeS EsSe aPpLeS CiLlUm aPpLeS DoLoRe aPpLeS Eu aPpLeS FuGiAt aPpLeS NuLlA ApPlEs pArIaTuR. a,ApP,JuMpInG ApPlEs zEbRa
5011,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",6921d6f7031f2ac03122098c736004c1,apples over apples a appl,app,apples consequat apples Duis apples aute apples irure apples dolor apples in apples reprehenderit apples in apples voluptate apples velit apples esse apples cillum apples dolore apples eu apples fugiat apples nulla apples pariatur a,app,jumping apples zebra
5012,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces then replace all spaces with exclamation points in the string",c8a53108abec44a7c6296f8f6da12366,apples!!!over!!!apples!!!a!!!apples!!!lazy!!!apples!!!dog!!!!apples,apples,"apples!!!consequat.!!!apples!!!Duis!!!apples!!!aute!!!apples!!!irure!!!apples!!!dolor!!!apples!!!in!!!apples!!!reprehenderit!!!apples!!!in!!!apples!!!voluptate!!!apples!!!velit!!!apples!!!esse!!!apples!!!cillum!!!apples!!!dolore!!!apples!!!eu!!!apples!!!fugiat!!!apples!!!nulla!!!apples!!!pariatur.!!!apples!!!Excepteur!!!apples!!!sint!!!apples!!!occaecat!!!apples!!!cupidatat!!!apples!!!non!!!apples!!!proident,!!!apples!!!sunt!!!apples!!!in!!!apples!!!culpa!!!apples!!!qui!!!apples!!!officia!!!apples!!!deserunt!!!apples!!!mollit!!!apples!!!anim!!!apples!!!id!!!apples!!!est!!!apples!!!laborum?!!!apples",apples,jumping!!!apples!!!zebras!!!apples!!!vex!!!!apples
5013,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces then remove every third character from the string",a06509bbf8c852e6418c5fc1ca0aa044,ppes  ve  aple  a  apls  lzy  ppes  og  aple,ppes,ppes  oneqat  aple  Dus  apls  ate  ppes  rue  apls  dlo  aple  in  ppes  epehndri  aple  in  ppes  olptte  ppes  elt  apls  ese  ppes  ilum  ppes  olre  ppes  u  apls  fgit  apls  nll  aple  paiaur  aple  Exepeu  aple  sit  apls  ocaca  aple  cuidta  aple  no  aple  pridnt  aple  sut  apls  i  aple  cupa  ppes  ui  ppes  ffci  aple  deernt  ppes  olit  ppes  ni  aple  id  ppes  st  ppes  abru?  apls,ppes,umin  aple  zera  aple  ve!  apls
5014,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces then drop the last half of the string, as computed by characters",8b73532bc8647b5ac5d9bb5fe8e015f9,apples   over   apples   a   appl,app,apples   consequat.   apples   Duis   apples   aute   apples   irure   apples   dolor   apples   in   apples   reprehenderit   apples   in   apples   voluptate   apples   velit   apples   esse   apples   cillum   apples   dolore   apples   eu   apples   fugiat   apples   nulla   apples   pariatur.   a,app,jumping   apples   zebras
5015,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces then make every other character in the string uppercase",76548293c941f25f92779d8c69d9ec50,ApPlEs   oVeR   ApPlEs   a   aPpLeS   LaZy   aPpLeS   DoG!   aPpLeS,ApPlEs,"ApPlEs   cOnSeQuAt.   ApPlEs   DUiS   ApPlEs   aUtE   ApPlEs   iRuRe   aPpLeS   DoLoR   ApPlEs   iN   ApPlEs   rEpReHeNdErIt   aPpLeS   In   aPpLeS   VoLuPtAtE   ApPlEs   vElIt   aPpLeS   EsSe   aPpLeS   CiLlUm   aPpLeS   DoLoRe   aPpLeS   Eu   aPpLeS   FuGiAt   aPpLeS   NuLlA   ApPlEs   pArIaTuR.   aPpLeS   ExCePtEuR   ApPlEs   sInT   ApPlEs   oCcAeCaT   ApPlEs   cUpIdAtAt   aPpLeS   NoN   ApPlEs   pRoIdEnT,   aPpLeS   SuNt   aPpLeS   In   aPpLeS   CuLpA   ApPlEs   qUi   aPpLeS   OfFiCiA   ApPlEs   dEsErUnT   ApPlEs   mOlLiT   ApPlEs   aNiM   ApPlEs   iD   ApPlEs   eSt   aPpLeS   LaBoRuM?   aPpLeS",ApPlEs,JuMpInG   ApPlEs   zEbRaS   ApPlEs   vEx!   ApPlEs
5016,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",99b04d4f3dad2a2ba0aa71cfd19ddece,apples   over   apples   a   apples   lazy   apples   dog   apples,apples,"apples   consequat   apples   Duis   apples   aute   apples   irure   apples   dolor   apples   in   apples   reprehenderit   apples   in   apples   voluptate   apples   velit   apples   esse   apples   cillum   apples   dolore   apples   eu   apples   fugiat   apples   nulla   apples   pariatur   apples   Excepteur   apples   sint   apples   occaecat   apples   cupidatat   apples   non   apples   proident,   apples   sunt   apples   in   apples   culpa   apples   qui   apples   officia   apples   deserunt   apples   mollit   apples   anim   apples   id   apples   est   apples   laborum   apples",apples,jumping   apples   zebras   apples   vex   apples
5017,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then replace all spaces with exclamation points in the string",95f6fceeace06553ec30ed3fd20d7d9c,apples!dog!!apples!lazy!apples!a!apples!over!apples,apples,"apples!laborum?!apples!est!apples!id!apples!anim!apples!mollit!apples!deserunt!apples!officia!apples!qui!apples!culpa!apples!in!apples!sunt!apples!proident,!apples!non!apples!cupidatat!apples!occaecat!apples!sint!apples!Excepteur!apples!pariatur.!apples!nulla!apples!fugiat!apples!eu!apples!dolore!apples!cillum!apples!esse!apples!velit!apples!voluptate!apples!in!apples!reprehenderit!apples!in!apples!dolor!apples!irure!apples!aute!apples!Duis!apples!consequat.!apples",apples,apples!vex!!apples!zebras!apples!jumping
5018,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then remove the first and last two characters of the string",860c9ef8d70ce10223e4a1503c7fb1c1,ples dog! apples lazy apples a apples over appl,pl,"ples laborum? apples est apples id apples anim apples mollit apples deserunt apples officia apples qui apples culpa apples in apples sunt apples proident, apples non apples cupidatat apples occaecat apples sint apples Excepteur apples pariatur. apples nulla apples fugiat apples eu apples dolore apples cillum apples esse apples velit apples voluptate apples in apples reprehenderit apples in apples dolor apples irure apples aute apples Duis apples consequat. appl",pl,ples vex! apples zebras apples jumpi
5019,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then removes all vowels from the string",a08324ff3fe52e96b1bf77408a2ae2d5,ppls dg! ppls lzy ppls  ppls vr ppls,ppls,"ppls lbrm? ppls st ppls d ppls nm ppls mllt ppls dsrnt ppls ffc ppls q ppls clp ppls n ppls snt ppls prdnt, ppls nn ppls cpdtt ppls ccct ppls snt ppls xcptr ppls prtr. ppls nll ppls fgt ppls  ppls dlr ppls cllm ppls ss ppls vlt ppls vlptt ppls n ppls rprhndrt ppls n ppls dlr ppls rr ppls t ppls Ds ppls cnsqt. ppls",ppls,ppls vx! ppls zbrs ppls jmpng
5020,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then remove every third character from the string",e989d7f0aa4fcb67b38e109d3b8e417a,ppesdo! ppeslay ppesa ppesovr ppes,ppes,"ppeslaorm?aple et ppesidaple aimaple mllt ppesdeerntaple ofiiaaple qi ppescupaaple i apls un apls rodet,aple nn ppescuidta apls ccect ppessit ppesExepeu apls aratr.aple nll apls ugataple e apls olreaple cllm ppesese ppesveitaple vlutae ppesinaple rprhedeitaple i apls olr ppesirreaple ateaple Disaple cnsqut.aple",ppes,ppesve! ppeszera apls umin
5021,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then drop the last half of the string, as computed by characters",a36f7a6b57ccb7f3c7fa792d8149dc5f,apples dog! apples lazy a,app,"apples laborum? apples est apples id apples anim apples mollit apples deserunt apples officia apples qui apples culpa apples in apples sunt apples proident, apples non apples cupidatat apples occaecat apples sint apples Excepteur appl",app,apples vex! apples z
5022,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then replace spaces with triple spaces",b0b780a965e2f7244f3b2c379935954a,apples   dog!   apples   lazy   apples   a   apples   over   apples,apples,"apples   laborum?   apples   est   apples   id   apples   anim   apples   mollit   apples   deserunt   apples   officia   apples   qui   apples   culpa   apples   in   apples   sunt   apples   proident,   apples   non   apples   cupidatat   apples   occaecat   apples   sint   apples   Excepteur   apples   pariatur.   apples   nulla   apples   fugiat   apples   eu   apples   dolore   apples   cillum   apples   esse   apples   velit   apples   voluptate   apples   in   apples   reprehenderit   apples   in   apples   dolor   apples   irure   apples   aute   apples   Duis   apples   consequat.   apples",apples,apples   vex!   apples   zebras   apples   jumping
5023,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then make every other character in the string uppercase",5ceba2a7ca9ca3f0607af75d1d61f05d,ApPlEs dOg! ApPlEs lAzY ApPlEs a aPpLeS OvEr aPpLeS,ApPlEs,"ApPlEs lAbOrUm? ApPlEs eSt aPpLeS Id aPpLeS AnIm aPpLeS MoLlIt aPpLeS DeSeRuNt aPpLeS OfFiCiA ApPlEs qUi aPpLeS CuLpA ApPlEs iN ApPlEs sUnT ApPlEs pRoIdEnT, aPpLeS NoN ApPlEs cUpIdAtAt aPpLeS OcCaEcAt aPpLeS SiNt aPpLeS ExCePtEuR ApPlEs pArIaTuR. aPpLeS NuLlA ApPlEs fUgIaT ApPlEs eU ApPlEs dOlOrE ApPlEs cIlLuM ApPlEs eSsE ApPlEs vElIt aPpLeS VoLuPtAtE ApPlEs iN ApPlEs rEpReHeNdErIt aPpLeS In aPpLeS DoLoR ApPlEs iRuRe aPpLeS AuTe aPpLeS DuIs aPpLeS CoNsEqUaT. aPpLeS",ApPlEs,ApPlEs vEx! ApPlEs zEbRaS ApPlEs jUmPiNg
5024,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",dca89dcd0d8c10e1019209a2d2edb2b4,apples dog apples lazy apples a apples over apples,apples,"apples laborum apples est apples id apples anim apples mollit apples deserunt apples officia apples qui apples culpa apples in apples sunt apples proident, apples non apples cupidatat apples occaecat apples sint apples Excepteur apples pariatur apples nulla apples fugiat apples eu apples dolore apples cillum apples esse apples velit apples voluptate apples in apples reprehenderit apples in apples dolor apples irure apples aute apples Duis apples consequat apples",apples,apples vex apples zebras apples jumping
5025,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase then remove all instances of the letter e from the string",690a3a86178c95c55b0924857087e398,ApPlEs oVR ApPlEs a aPpLS LaZy aPpLS DoG! aPpLS,ApPlEs,"ApPlEs cOnSQuAt. ApPlEs DUiS ApPlEs aUtE ApPlEs iRuR aPpLS DoLoR ApPlEs iN ApPlEs rEpRHNdErIt aPpLS In aPpLS VoLuPtAtE ApPlEs vElIt aPpLS EsS aPpLS CiLlUm aPpLS DoLoR aPpLS Eu aPpLS FuGiAt aPpLS NuLlA ApPlEs pArIaTuR. aPpLS ExCPtEuR ApPlEs sInT ApPlEs oCcACaT ApPlEs cUpIdAtAt aPpLS NoN ApPlEs pRoIdEnT, aPpLS SuNt aPpLS In aPpLS CuLpA ApPlEs qUi aPpLS OfFiCiA ApPlEs dEsErUnT ApPlEs mOlLiT ApPlEs aNiM ApPlEs iD ApPlEs St aPpLS LaBoRuM? aPpLS",ApPlEs,JuMpInG ApPlEs zEbRaS ApPlEs vEx! ApPlEs
5026,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase then removes all vowels from the string",14349605aa6bec5bb1e4b6e959dc7a38,pPls VR pPls  PpLS LZy PpLS DG! PpLS,pPls,"pPls cnSQt. pPls DS pPls t pPls RR PpLS DLR pPls N pPls rpRHNdrt PpLS n PpLS VLPtt pPls vlt PpLS sS PpLS CLlm PpLS DLR PpLS  PpLS FGt PpLS NLl pPls prTR. PpLS xCPtR pPls snT pPls CcCT pPls cpdtt PpLS NN pPls pRdnT, PpLS SNt PpLS n PpLS CLp pPls q PpLS fFC pPls dsrnT pPls mlLT pPls NM pPls D pPls St PpLS LBRM? PpLS",pPls,JMpnG pPls zbRS pPls vx! pPls
5027,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase then remove every third character from the string",57f7fdd3fbaea1900e914c6b4db993bf,pPEsoVR pPEsa PpeSLay PpeSDo! PpeS,pPEs,pPEscOSeuA. pPEsDUS pPEsaUE pPEsiRReaPLe DLo APls N pPEsrEReeNErt PpeSInaPLe VLutAE pPEsvEItaPLe ESeaPLe CLlm PpeSDooR apLS u PpeSFuiA apLS uLA pPEspAIauR apLS xCPtuRAplE snTAplE ocACa APls UpdAAtaPLe NN pPEspRIdnT apLS uN apLS n PpeSCupAAplE qi PpeSOfiCA pPEsdEErnTAplE mlLT pPEsaNM pPEsiDAplE et PpeSLaoRM?aPLe,pPEs,uMIn APls EbaSAplE vx!AplE
5028,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase then reverse the order of words in the string",cfd8cdfb1045ec1e536182dc4ef1fa4e,aPpLeS DoG! aPpLeS LaZy aPpLeS a ApPlEs oVeR ApPlEs,ApPlEs,"aPpLeS LaBoRuM? aPpLeS eSt ApPlEs iD ApPlEs aNiM ApPlEs mOlLiT ApPlEs dEsErUnT ApPlEs OfFiCiA aPpLeS qUi ApPlEs CuLpA aPpLeS In aPpLeS SuNt aPpLeS pRoIdEnT, ApPlEs NoN aPpLeS cUpIdAtAt ApPlEs oCcAeCaT ApPlEs sInT ApPlEs ExCePtEuR aPpLeS pArIaTuR. ApPlEs NuLlA aPpLeS FuGiAt aPpLeS Eu aPpLeS DoLoRe aPpLeS CiLlUm aPpLeS EsSe aPpLeS vElIt ApPlEs VoLuPtAtE aPpLeS In aPpLeS rEpReHeNdErIt ApPlEs iN ApPlEs DoLoR aPpLeS iRuRe ApPlEs aUtE ApPlEs DUiS ApPlEs cOnSeQuAt. ApPlEs",ApPlEs,ApPlEs vEx! ApPlEs zEbRaS ApPlEs JuMpInG
5029,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase then delete all excamation points, question marks, and periods from the string",7ac42545959379dde35b374e0b6596a6,ApPlEs oVeR ApPlEs a aPpLeS LaZy aPpLeS DoG aPpLeS,ApPlEs,"ApPlEs cOnSeQuAt ApPlEs DUiS ApPlEs aUtE ApPlEs iRuRe aPpLeS DoLoR ApPlEs iN ApPlEs rEpReHeNdErIt aPpLeS In aPpLeS VoLuPtAtE ApPlEs vElIt aPpLeS EsSe aPpLeS CiLlUm aPpLeS DoLoRe aPpLeS Eu aPpLeS FuGiAt aPpLeS NuLlA ApPlEs pArIaTuR aPpLeS ExCePtEuR ApPlEs sInT ApPlEs oCcAeCaT ApPlEs cUpIdAtAt aPpLeS NoN ApPlEs pRoIdEnT, aPpLeS SuNt aPpLeS In aPpLeS CuLpA ApPlEs qUi aPpLeS OfFiCiA ApPlEs dEsErUnT ApPlEs mOlLiT ApPlEs aNiM ApPlEs iD ApPlEs eSt aPpLeS LaBoRuM aPpLeS",ApPlEs,JuMpInG ApPlEs zEbRaS ApPlEs vEx ApPlEs
5030,"add the word apples after every word in the string then drop the first half of the string, as computed by number of words then delete all excamation points, question marks, and periods from the string then replace all spaces with exclamation points in the string",60349a173b3ca52fb474ecb1f7fa3d1e,apples!over!apples!a!apples!lazy!apples!dog!apples,apples,"apples!consequat!apples!Duis!apples!aute!apples!irure!apples!dolor!apples!in!apples!reprehenderit!apples!in!apples!voluptate!apples!velit!apples!esse!apples!cillum!apples!dolore!apples!eu!apples!fugiat!apples!nulla!apples!pariatur!apples!Excepteur!apples!sint!apples!occaecat!apples!cupidatat!apples!non!apples!proident,!apples!sunt!apples!in!apples!culpa!apples!qui!apples!officia!apples!deserunt!apples!mollit!apples!anim!apples!id!apples!est!apples!laborum!apples",apples,jumping!apples!zebras!apples!vex!apples
